iter,current_fitness,new_fitness
115,13.501000000000005,52.19699999999999
116,13.501000000000005,245.38500000000002
117,13.501000000000005,52.19699999999999
118,13.501000000000005,13.501000000000005
119,13.501000000000005,52.19699999999999
120,13.501000000000005,13.501000000000005
121,13.501000000000005,52.19699999999999
122,13.501000000000005,245.38500000000002
123,13.501000000000005,52.19699999999999
124,13.501000000000005,245.38500000000002
125,13.501000000000005,52.19699999999999
126,13.501000000000005,245.38500000000002
127,13.501000000000005,206.689
128,13.501000000000005,245.38500000000002
129,13.501000000000005,52.19699999999999
130,13.501000000000005,13.501000000000005
131,13.501000000000005,206.689
132,13.501000000000005,245.38500000000002
133,13.501000000000005,206.689
134,13.501000000000005,13.501000000000005
135,13.501000000000005,206.689
136,13.501000000000005,245.38500000000002
137,13.501000000000005,206.689
138,13.501000000000005,245.38500000000002
139,13.501000000000005,206.689
140,13.501000000000005,245.38500000000002
141,13.501000000000005,206.689
142,13.501000000000005,13.501000000000005
143,13.501000000000005,206.689
144,13.501000000000005,245.38500000000002
145,13.501000000000005,52.19699999999999
146,13.501000000000005,13.501000000000005
147,13.501000000000005,52.19699999999999
148,13.501000000000005,245.38500000000002
149,13.501000000000005,206.689
150,13.501000000000005,13.501000000000005
151,13.501000000000005,206.689
152,13.501000000000005,13.501000000000005
153,13.501000000000005,52.19699999999999
154,13.501000000000005,13.501000000000005
155,13.501000000000005,52.19699999999999
156,13.501000000000005,13.501000000000005
157,13.501000000000005,206.689
158,13.501000000000005,245.38500000000002
159,13.501000000000005,52.19699999999999
160,13.501000000000005,245.38500000000002
161,13.501000000000005,206.689
162,13.501000000000005,245.38500000000002
163,13.501000000000005,206.689
164,13.501000000000005,13.501000000000005
165,13.501000000000005,52.19699999999999
166,13.501000000000005,245.38500000000002
167,13.501000000000005,52.19699999999999
168,13.501000000000005,13.501000000000005
169,13.501000000000005,52.19699999999999
170,13.501000000000005,13.501000000000005
171,13.501000000000005,52.19699999999999
172,13.501000000000005,13.501000000000005
173,13.501000000000005,206.689
174,13.501000000000005,245.38500000000002
175,13.501000000000005,206.689
176,13.501000000000005,13.501000000000005
177,13.501000000000005,206.689
178,13.501000000000005,13.501000000000005
179,13.501000000000005,52.19699999999999
180,13.501000000000005,245.38500000000002
181,13.501000000000005,52.19699999999999
182,13.501000000000005,13.501000000000005
183,13.501000000000005,52.19699999999999
184,13.501000000000005,245.38500000000002
185,13.501000000000005,206.689
186,13.501000000000005,13.501000000000005
187,13.501000000000005,206.689
188,13.501000000000005,245.38500000000002
189,13.501000000000005,206.689
190,13.501000000000005,13.501000000000005
191,13.501000000000005,52.19699999999999
192,13.501000000000005,13.501000000000005
193,13.501000000000005,52.19699999999999
194,13.501000000000005,13.501000000000005
195,13.501000000000005,206.689
196,13.501000000000005,13.501000000000005
197,13.501000000000005,206.689
198,13.501000000000005,13.501000000000005
199,13.501000000000005,52.19699999999999
200,13.501000000000005,245.38500000000002
201,13.501000000000005,52.19699999999999
202,13.501000000000005,13.501000000000005
203,13.501000000000005,52.19699999999999
204,13.501000000000005,245.38500000000002
205,13.501000000000005,52.19699999999999
206,13.501000000000005,245.38500000000002
207,13.501000000000005,206.689
208,13.501000000000005,13.501000000000005
209,13.501000000000005,206.689
210,13.501000000000005,245.38500000000002
211,13.501000000000005,206.689
212,13.501000000000005,245.38500000000002
213,13.501000000000005,52.19699999999999
214,13.501000000000005,13.501000000000005
215,13.501000000000005,52.19699999999999
216,13.501000000000005,245.38500000000002
217,13.501000000000005,206.689
218,13.501000000000005,245.38500000000002
219,13.501000000000005,52.19699999999999
220,13.501000000000005,13.501000000000005
221,13.501000000000005,206.689
222,13.501000000000005,245.38500000000002
223,13.501000000000005,206.689
224,13.501000000000005,245.38500000000002
225,13.501000000000005,52.19699999999999
226,13.501000000000005,13.501000000000005
227,13.501000000000005,206.689
228,13.501000000000005,13.501000000000005
229,13.501000000000005,206.689
230,13.501000000000005,13.501000000000005
231,13.501000000000005,52.19699999999999
232,13.501000000000005,245.38500000000002
233,13.501000000000005,52.19699999999999
234,13.501000000000005,13.501000000000005
235,13.501000000000005,206.689
236,13.501000000000005,245.38500000000002
237,13.501000000000005,52.19699999999999
238,13.501000000000005,245.38500000000002
239,13.501000000000005,52.19699999999999
240,13.501000000000005,245.38500000000002
241,13.501000000000005,206.689
242,13.501000000000005,245.38500000000002
243,13.501000000000005,52.19699999999999
244,13.501000000000005,13.501000000000005
245,13.501000000000005,52.19699999999999
246,13.501000000000005,13.501000000000005
247,13.501000000000005,206.689
248,13.501000000000005,245.38500000000002
249,13.501000000000005,206.689
250,13.501000000000005,245.38500000000002
251,13.501000000000005,52.19699999999999
252,13.501000000000005,245.38500000000002
253,13.501000000000005,52.19699999999999
254,13.501000000000005,13.501000000000005
255,13.501000000000005,52.19699999999999
256,13.501000000000005,13.501000000000005
257,13.501000000000005,52.19699999999999
258,13.501000000000005,13.501000000000005
259,13.501000000000005,52.19699999999999
260,13.501000000000005,13.501000000000005
261,13.501000000000005,52.19699999999999
262,13.501000000000005,13.501000000000005
263,13.501000000000005,206.689
264,13.501000000000005,245.38500000000002
265,13.501000000000005,52.19699999999999
266,13.501000000000005,245.38500000000002
267,13.501000000000005,206.689
268,13.501000000000005,245.38500000000002
269,13.501000000000005,206.689
270,13.501000000000005,245.38500000000002
271,13.501000000000005,206.689
272,13.501000000000005,13.501000000000005
273,13.501000000000005,52.19699999999999
274,13.501000000000005,13.501000000000005
275,13.501000000000005,206.689
276,13.501000000000005,245.38500000000002
277,13.501000000000005,52.19699999999999
278,13.501000000000005,13.501000000000005
279,13.501000000000005,52.19699999999999
280,13.501000000000005,13.501000000000005
281,13.501000000000005,206.689
282,13.501000000000005,13.501000000000005
283,13.501000000000005,52.19699999999999
284,13.501000000000005,13.501000000000005
285,13.501000000000005,206.689
286,13.501000000000005,13.501000000000005
287,13.501000000000005,206.689
288,13.501000000000005,245.38500000000002
289,13.501000000000005,52.19699999999999
290,13.501000000000005,13.501000000000005
291,13.501000000000005,206.689
292,13.501000000000005,245.38500000000002
293,13.501000000000005,206.689
294,13.501000000000005,13.501000000000005
295,13.501000000000005,206.689
296,13.501000000000005,245.38500000000002
297,13.501000000000005,206.689
298,13.501000000000005,13.501000000000005
299,13.501000000000005,206.689
